AY/A,Ast,Att,Att.1,Cmp,Cmp%,Comb,Ctch%,Date,Def%,DefSnp,FF,FL,FR,FRTD,Fmb,GS,Gcar,Gtm,Int,KRTD,Off%,OffSnp,Opp,PRTD,QBHits,Rate,Rec,Result,Ret,Ret.1,Rk,ST%,STSnp,Sfty,Sk,Sk.1,Solo,TD,TD.1,TD.2,TFL,Team,Tgt,Unnamed: 6,Week,Y/A,Y/A.1,Y/R,Y/Ret,Y/Ret.1,Y/Tgt,Yds,Yds.1,Yds.2,Yds.3,Yds.4,col_6,injured,player_id,season,source_file,touches_prev,touches_prev_2,touches_prev_3,career_touches_prior,prior_multiweek_prev,age
12.0,,28.0,2.0,2.0,100.0,,100.0,2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,96.0,10.0,0.0,,71.2,47.0,GNB,,,118.7,2.0,"W, 27-17",,,10.0,0.0,0.0,,0.0,,,1.0,0.0,1.0,,TEN,2.0,@,11.0,3.1,2.0,22.5,,,22.5,87.0,45.0,4.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,19.0,17.0,32.0,202.0,0.0,27
,,17.0,0.0,0.0,,,100.0,2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,97.0,11.0,0.0,,56.1,32.0,CIN,,,,3.0,"L, 16-20",,,11.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,3.0,,12.0,2.2,,26.3,,,26.3,38.0,79.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,28.0,19.0,17.0,230.0,0.0,27
,,11.0,0.0,0.0,,,66.7,2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,98.0,12.0,0.0,,54.5,30.0,PHI,,,,2.0,"L, 10-35",,,12.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,3.0,@,13.0,2.7,,4.0,,,2.7,30.0,8.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,17.0,28.0,19.0,247.0,0.0,27
,,17.0,0.0,0.0,,,60.0,2022-12-11,0.0,0.0,0.0,2.0,0.0,0.0,2.0,*,99.0,13.0,0.0,,74.6,50.0,JAX,,,,3.0,"L, 22-36",,,13.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,5.0,,14.0,7.1,,11.3,,,6.8,121.0,34.0,0.0,0.0,-6.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,11.0,17.0,28.0,258.0,0.0,27
,,21.0,0.0,0.0,,,100.0,2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,100.0,14.0,0.0,,71.0,44.0,LAC,,,,4.0,"L, 14-17",,,14.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,4.0,@,15.0,5.0,,14.8,,,14.8,104.0,59.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,17.0,11.0,17.0,275.0,0.0,27
,,23.0,0.0,0.0,,,100.0,2022-12-24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,101.0,15.0,0.0,,73.8,45.0,HOU,,,,2.0,"L, 14-19",,,15.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,2.0,,16.0,5.5,,0.0,,,0.0,126.0,0.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,21.0,17.0,11.0,296.0,0.0,27
,,,,,,,,2022-12-29,,,,,,,,Inactive,,16.0,,,,,DAL,,,,,"L, 13-27",,,15.0,,,,,,,,,,,TEN,,,17.0,,,,,,,,,,,,,True,henrde00,2022,henrde00_2022_gamelog.csv,23.0,21.0,17.0,319.0,0.0,27
,,30.0,0.0,0.0,,,100.0,2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,102.0,17.0,0.0,,74.7,56.0,JAX,,,,1.0,"L, 16-20",,,16.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,1.0,@,18.0,3.6,,19.0,,,19.0,109.0,19.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,0.0,23.0,21.0,319.0,1.0,27
,,15.0,0.0,0.0,,,66.7,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,103.0,1.0,0.0,,47.6,30.0,NOR,,,,2.0,"L, 15-16",,,1.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,3.0,@,1.0,4.2,,28.0,,,18.7,63.0,56.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,30.0,0.0,23.0,349.0,1.0,28
,,25.0,0.0,0.0,,,75.0,2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,104.0,2.0,0.0,,70.8,46.0,LAC,,,,3.0,"W, 27-24 (OT)",,,2.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,4.0,,2.0,3.2,,5.0,,,3.8,80.0,15.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,15.0,30.0,0.0,364.0,1.0,28
,,11.0,0.0,0.0,,,,2023-09-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,*,105.0,3.0,0.0,,37.5,18.0,CLE,,,,0.0,"L, 3-27",,,3.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,0.0,@,3.0,1.8,,,,,,20.0,0.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,25.0,15.0,30.0,389.0,0.0,28
22.0,,22.0,1.0,1.0,100.0,,100.0,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,106.0,4.0,0.0,,59.1,39.0,CIN,,,118.7,1.0,"W, 27-3",,,4.0,0.0,0.0,,0.0,,,1.0,0.0,1.0,,TEN,1.0,,4.0,5.5,2.0,11.0,,,11.0,122.0,11.0,2.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,11.0,25.0,15.0,400.0,0.0,28
0.0,,13.0,1.0,0.0,0.0,,100.0,2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,107.0,5.0,0.0,,61.7,37.0,IND,,,39.6,3.0,"L, 16-23",,,5.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,3.0,@,5.0,3.3,0.0,6.3,,,6.3,43.0,19.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,22.0,11.0,25.0,422.0,0.0,28
,,12.0,0.0,0.0,,,100.0,2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,108.0,6.0,0.0,,52.7,29.0,BAL,,,,2.0,"L, 16-24",,,6.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,2.0,,6.0,8.1,,8.0,,,8.0,97.0,16.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,13.0,22.0,11.0,435.0,0.0,28
,,22.0,0.0,0.0,,,100.0,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,109.0,7.0,0.0,,64.7,44.0,ATL,,,,4.0,"W, 28-23",,,7.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,4.0,,8.0,4.6,,5.3,,,5.3,101.0,21.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,12.0,13.0,22.0,447.0,0.0,28
,,17.0,0.0,0.0,,,75.0,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,110.0,8.0,0.0,,48.6,36.0,PIT,,,,3.0,"L, 16-20",,,8.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,4.0,@,9.0,4.4,,9.0,,,6.8,75.0,27.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,22.0,12.0,13.0,469.0,0.0,28
,,11.0,0.0,0.0,,,100.0,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,111.0,9.0,0.0,,42.9,27.0,TAM,,,,1.0,"L, 6-20",,,9.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,1.0,@,10.0,2.2,,-4.0,,,-4.0,24.0,-4.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,17.0,22.0,12.0,486.0,0.0,28
,,10.0,0.0,0.0,,,50.0,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,112.0,10.0,0.0,,62.5,25.0,JAX,,,,1.0,"L, 14-34",,,10.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,2.0,@,11.0,3.8,,6.0,,,3.0,38.0,6.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,11.0,17.0,22.0,497.0,0.0,28
,,18.0,0.0,0.0,,,50.0,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,113.0,11.0,0.0,,64.2,34.0,CAR,,,,1.0,"W, 17-10",,,11.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,,TEN,2.0,,12.0,4.2,,0.0,,,0.0,76.0,0.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,10.0,11.0,17.0,507.0,0.0,28
,,21.0,0.0,0.0,,,50.0,2023-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,114.0,12.0,0.0,,40.0,34.0,IND,,,,1.0,"L, 28-31 (OT)",,,12.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,,TEN,2.0,,13.0,4.9,,18.0,,,9.0,102.0,18.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,18.0,10.0,11.0,525.0,0.0,28
,,17.0,0.0,0.0,,,50.0,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,115.0,13.0,0.0,,47.9,34.0,MIA,,,,1.0,"W, 28-27",,,13.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,,TEN,2.0,@,14.0,2.0,,17.0,,,8.5,34.0,17.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,21.0,18.0,10.0,546.0,0.0,28
,,16.0,0.0,0.0,,,100.0,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,116.0,14.0,0.0,,54.0,34.0,HOU,,,,4.0,"L, 16-19 (OT)",,,14.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,4.0,,15.0,0.6,,0.3,,,0.3,9.0,1.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,17.0,21.0,18.0,563.0,0.0,28
32.0,,19.0,1.0,1.0,100.0,,100.0,2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,117.0,15.0,0.0,,48.5,32.0,SEA,,,156.2,1.0,"L, 17-20",,,15.0,0.0,0.0,,0.0,,,1.0,0.0,1.0,,TEN,1.0,,16.0,4.6,12.0,11.0,,,11.0,88.0,11.0,12.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,16.0,17.0,21.0,579.0,0.0,28
,,12.0,0.0,0.0,,,0.0,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,118.0,16.0,0.0,,41.8,23.0,HOU,,,,0.0,"L, 3-26",,,16.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,1.0,@,17.0,3.5,,,,,0.0,42.0,0.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,19.0,16.0,17.0,598.0,0.0,28
,,19.0,0.0,0.0,,,,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,119.0,17.0,0.0,,65.5,36.0,JAX,,,,0.0,"W, 28-20",,,17.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,0.0,,18.0,8.1,,,,,,153.0,0.0,0.0,0.0,0.0,,False,henrde00,2023,henrde00_2023_gamelog.csv,12.0,19.0,16.0,610.0,0.0,28
,,13.0,,,,,0.0,2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,120.0,1.0,,,46.3,37.0,KAN,,,,0.0,"L, 20-27",,,1.0,0.0,0.0,,,,,1.0,0.0,,,BAL,2.0,,1.0,3.5,,,,,0.0,46.0,0.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,19.0,12.0,19.0,629.0,0.0,29
,,18.0,,,,,100.0,2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,121.0,2.0,,,46.2,30.0,LVR,,,,1.0,"L, 23-26",,,2.0,0.0,0.0,,,,,1.0,0.0,,,BAL,1.0,,2.0,4.7,,12.0,,,12.0,84.0,12.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,13.0,19.0,12.0,642.0,0.0,29
,,25.0,,,,,100.0,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,122.0,3.0,,,58.7,37.0,DAL,,,,1.0,"W, 28-25",,,3.0,0.0,0.0,,,,,2.0,0.0,,,BAL,1.0,,3.0,6.0,,23.0,,,23.0,151.0,23.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,18.0,13.0,19.0,660.0,0.0,29
,,24.0,,,,,100.0,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,123.0,4.0,,,64.9,37.0,BUF,,,,3.0,"W, 35-10",,,4.0,0.0,0.0,,,,,1.0,1.0,,,BAL,3.0,,4.0,8.3,,3.3,,,3.3,199.0,10.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,25.0,18.0,13.0,685.0,0.0,29
,,15.0,,,,,100.0,2024-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,124.0,5.0,,,50.0,39.0,CIN,,,,1.0,"W, 41-38 (OT)",,,5.0,0.0,0.0,,,,,1.0,0.0,,,BAL,1.0,,5.0,6.1,,4.0,,,4.0,92.0,4.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,24.0,25.0,18.0,709.0,0.0,29
,,24.0,,,,,,2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,125.0,6.0,,,63.2,43.0,WAS,,,,0.0,"W, 30-23",,,6.0,0.0,0.0,,,,,2.0,0.0,,,BAL,0.0,,6.0,5.5,,,,,,132.0,0.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,15.0,24.0,25.0,724.0,0.0,29
,,15.0,,,,,100.0,2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,126.0,7.0,,,57.6,34.0,TAM,,,,1.0,"W, 41-31",,,7.0,0.0,0.0,,,,,0.0,1.0,,,BAL,1.0,,7.0,11.3,,13.0,,,13.0,169.0,13.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,24.0,15.0,24.0,748.0,0.0,29
,,11.0,,,,,100.0,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,127.0,8.0,,,51.5,35.0,CLE,,,,1.0,"L, 24-29",,,8.0,0.0,0.0,,,,,1.0,0.0,,,BAL,1.0,,8.0,6.6,,4.0,,,4.0,73.0,4.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,15.0,24.0,15.0,763.0,0.0,29
,,23.0,,,,,100.0,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,128.0,9.0,,,61.4,35.0,DEN,,,,1.0,"W, 41-10",,,9.0,0.0,0.0,,,,,2.0,0.0,,,BAL,1.0,,9.0,4.6,,27.0,,,27.0,106.0,27.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,11.0,15.0,24.0,774.0,0.0,29
,,16.0,,,,,100.0,2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,129.0,10.0,,,61.9,39.0,CIN,,,,1.0,"W, 35-34",,,10.0,0.0,0.0,,,,,1.0,0.0,,,BAL,1.0,,10.0,4.3,,3.0,,,3.0,68.0,3.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,23.0,11.0,15.0,797.0,0.0,29
,,13.0,,,,,,2024-11-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,130.0,11.0,,,49.2,30.0,PIT,,,,0.0,"L, 16-18",,,11.0,0.0,0.0,,,,,1.0,0.0,,,BAL,0.0,,11.0,5.0,,,,,,65.0,0.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,16.0,23.0,11.0,813.0,0.0,29
,,24.0,,,,,,2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,131.0,12.0,,,60.0,39.0,LAC,,,,0.0,"W, 30-23",,,12.0,0.0,0.0,,,,,0.0,0.0,,,BAL,0.0,,12.0,5.8,,,,,,140.0,0.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,13.0,16.0,23.0,826.0,0.0,29
,,19.0,,,,,100.0,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,132.0,13.0,,,51.4,37.0,PHI,,,,3.0,"L, 19-24",,,13.0,0.0,0.0,,,,,0.0,0.0,,,BAL,3.0,,13.0,4.3,,9.7,,,9.7,82.0,29.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,24.0,13.0,16.0,850.0,0.0,29
,,14.0,,,,,,2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,133.0,14.0,,,45.8,27.0,NYG,,,,0.0,"W, 35-14",,,14.0,0.0,0.0,,,,,0.0,0.0,,,BAL,0.0,,15.0,4.8,,,,,,67.0,0.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,19.0,24.0,13.0,869.0,0.0,29
,,24.0,,,,,100.0,2024-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,134.0,15.0,,,74.2,46.0,PIT,,,,2.0,"W, 34-17",,,15.0,0.0,0.0,,,,,0.0,0.0,,,BAL,2.0,,16.0,6.8,,13.5,,,13.5,162.0,27.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,14.0,19.0,24.0,883.0,0.0,29
,,27.0,,,,,100.0,2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,135.0,16.0,,,65.1,41.0,HOU,,,,2.0,"W, 31-2",,,16.0,0.0,0.0,,,,,1.0,0.0,,,BAL,2.0,,17.0,5.4,,9.0,,,9.0,147.0,18.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,24.0,14.0,19.0,907.0,0.0,29
,,20.0,,,,,66.7,2025-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,136.0,17.0,,,70.0,49.0,CLE,,,,2.0,"W, 35-10",,,17.0,0.0,0.0,,,,,2.0,0.0,,,BAL,3.0,,18.0,6.9,,11.5,,,7.7,138.0,23.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,27.0,24.0,14.0,934.0,0.0,29
,,325.0,,,,,86.4,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,57.2,635.0,,,,,19.0,12-5,,,,0.0,0.0,,,,,16.0,2.0,,,,22.0,,,5.9,,10.2,,,8.8,1921.0,193.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,20.0,27.0,24.0,954.0,0.0,29
,0.0,10.0,,,,0.0,100.0,2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,44.0,1.0,,,60.3,35.0,LAC,,0.0,,1.0,"L, 19-24",,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,1.0,@,1.0,5.7,,16.0,,,16.0,57.0,16.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,0.0,0.0,0.0,0.0,0.0,27
,0.0,19.0,,,,0.0,100.0,2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,45.0,2.0,,,71.6,48.0,ARI,,0.0,,1.0,"L, 23-29 (OT)",,,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,1.0,,2.0,3.6,,12.0,,,12.0,69.0,12.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,10.0,0.0,0.0,10.0,0.0,27
,0.0,13.0,,,,0.0,100.0,2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,46.0,3.0,,,64.3,45.0,TEN,,0.0,,5.0,"L, 22-24",,,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,5.0,@,3.0,5.1,,6.2,,,6.2,66.0,31.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,19.0,10.0,0.0,29.0,0.0,27
,0.0,28.0,,,,0.0,83.3,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,47.0,4.0,,,89.3,67.0,DEN,,0.0,,5.0,"W, 32-23",,,4.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0,LVR,6.0,,4.0,5.1,,6.2,,,5.2,144.0,31.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,13.0,19.0,10.0,42.0,0.0,27
,0.0,21.0,,,,0.0,100.0,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,48.0,5.0,,,81.3,52.0,KAN,,0.0,,5.0,"L, 29-30",,,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,LVR,5.0,@,5.0,7.3,,7.8,,,7.8,154.0,39.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,28.0,13.0,19.0,70.0,0.0,27
,0.0,20.0,,,,0.0,75.0,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,49.0,6.0,,,80.4,45.0,HOU,,0.0,,3.0,"W, 38-20",,,6.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,0.0,LVR,4.0,,7.0,7.2,,4.0,,,3.0,143.0,12.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,21.0,28.0,13.0,91.0,0.0,27
,0.0,10.0,,,,0.0,50.0,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,50.0,7.0,,,55.2,32.0,NOR,,0.0,,2.0,"L, 0-24",,,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,4.0,@,8.0,4.3,,5.5,,,2.8,43.0,11.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,20.0,21.0,28.0,111.0,0.0,27
,0.0,17.0,,,,0.0,100.0,2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,51.0,8.0,,,69.5,41.0,JAX,,0.0,,3.0,"L, 20-27",,,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,3.0,@,9.0,3.9,,6.7,,,6.7,67.0,20.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,10.0,20.0,21.0,121.0,0.0,27
,0.0,21.0,,,,0.0,75.0,2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,52.0,9.0,,,78.6,55.0,IND,,0.0,,6.0,"L, 20-25",,,9.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,LVR,8.0,,10.0,3.7,,4.7,,,3.5,78.0,28.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,17.0,10.0,20.0,138.0,0.0,27
,0.0,24.0,,,,0.0,75.0,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,53.0,10.0,,,80.3,53.0,DEN,,0.0,,3.0,"W, 22-16 (OT)",,,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,4.0,@,11.0,4.5,,17.0,,,12.8,109.0,51.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,21.0,17.0,10.0,159.0,0.0,27
,1.0,33.0,,,,2.0,85.7,2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,54.0,11.0,,,79.2,61.0,SEA,,0.0,,6.0,"W, 40-34 (OT)",,,11.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,0.0,LVR,7.0,@,12.0,6.9,,12.3,,,10.6,229.0,74.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,24.0,21.0,17.0,183.0,0.0,27
,0.0,26.0,,,,0.0,100.0,2022-12-04,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,55.0,12.0,,,75.4,46.0,LAC,,0.0,,2.0,"W, 27-20",,,12.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,LVR,2.0,,13.0,5.5,,3.0,,,3.0,144.0,6.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,33.0,24.0,21.0,216.0,0.0,27
,0.0,27.0,,,,0.0,100.0,2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,56.0,13.0,,,83.3,50.0,LAR,,0.0,,2.0,"L, 16-17",,,13.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,LVR,2.0,@,14.0,3.7,,7.5,,,7.5,99.0,15.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,26.0,33.0,24.0,242.0,0.0,27
,0.0,22.0,,,,0.0,66.7,2022-12-18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,*,57.0,14.0,,,75.0,51.0,NWE,,0.0,,2.0,"W, 30-24",,,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,3.0,,15.0,4.2,,8.5,,,5.7,93.0,17.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,27.0,26.0,33.0,269.0,0.0,27
,0.0,15.0,,,,1.0,100.0,2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,58.0,15.0,,,81.1,43.0,PIT,,0.0,,1.0,"L, 10-13",,,15.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,LVR,1.0,@,16.0,2.9,,6.0,,,6.0,44.0,6.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,22.0,27.0,26.0,291.0,0.0,27
,0.0,17.0,,,,0.0,80.0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,59.0,16.0,,,67.1,47.0,SFO,,0.0,,4.0,"L, 34-37 (OT)",,,16.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,LVR,5.0,,17.0,4.1,,6.5,,,5.2,69.0,26.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,15.0,22.0,27.0,306.0,0.0,27
,0.0,17.0,,,,0.0,66.7,2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,60.0,17.0,,,71.4,50.0,KAN,,0.0,,2.0,"L, 13-31",,,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,LVR,3.0,,18.0,2.6,,2.5,,,1.7,45.0,5.0,0.0,,,,False,jacojo01,2022,jacojo01_2022_gamelog.csv,17.0,15.0,22.0,323.0,0.0,27
,,19.0,0.0,0.0,,,66.7,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,61.0,1.0,0.0,,79.7,47.0,DEN,,,,2.0,"W, 17-16",,,1.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,LVR,3.0,@,1.0,2.5,,11.5,,,7.7,48.0,23.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,17.0,17.0,15.0,340.0,0.0,28
