AY/A,Att,Att.1,Cmp,Cmp%,Ctch%,Date,Def%,DefSnp,FF,FL,FR,FRTD,Fmb,GS,Gcar,Gtm,Int,KRTD,Off%,OffSnp,Opp,PRTD,Rate,Rec,Result,Ret,Ret.1,Rk,ST%,STSnp,Sk,TD,TD.1,TD.2,Team,Tgt,Unnamed: 6,Week,Y/A,Y/A.1,Y/R,Y/Ret,Y/Ret.1,Y/Tgt,Yds,Yds.1,Yds.2,Yds.3,Yds.4,col_6,injured,player_id,season,source_file,touches_prev,touches_prev_2,touches_prev_3,career_touches_prior,prior_multiweek_prev,age
,16.0,,,,100.0,2023-10-29,0.0,0.0,,,,,,*,87.0,7.0,,,74.6,47.0,SFO,,,3.0,"W, 31-17",,,7.0,0.0,0.0,,1.0,0.0,,CIN,3.0,@,8.0,5.4,,7.7,,,7.7,87.0,23.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,12.0,25.0,14.0,96.0,0.0,28
,14.0,,,,83.3,2023-11-05,0.0,0.0,,,,,,*,88.0,8.0,,,72.9,51.0,BUF,,,5.0,"W, 24-18",,,8.0,0.0,0.0,,1.0,0.0,,CIN,6.0,,9.0,2.6,,6.2,,,5.2,37.0,31.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,16.0,12.0,25.0,112.0,0.0,28
,11.0,,,,66.7,2023-11-12,0.0,0.0,,,,,,*,89.0,9.0,,,73.4,47.0,HOU,,,2.0,"L, 27-30",,,9.0,0.0,0.0,,1.0,0.0,,CIN,3.0,,10.0,4.2,,-0.5,,,-0.3,46.0,-1.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,14.0,16.0,12.0,126.0,0.0,28
,16.0,,,,100.0,2023-11-16,0.0,0.0,,,,,,*,90.0,10.0,,,63.9,39.0,BAL,,,5.0,"L, 20-34",,,10.0,0.0,0.0,,0.0,1.0,,CIN,5.0,@,11.0,4.3,,6.2,,,6.2,69.0,31.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,11.0,14.0,16.0,137.0,0.0,28
,8.0,,,,100.0,2023-11-26,0.0,0.0,,,,,,*,91.0,11.0,,,65.1,28.0,PIT,,,2.0,"L, 10-16",,,11.0,0.0,0.0,,0.0,0.0,,CIN,2.0,,12.0,2.0,,22.0,,,22.0,16.0,44.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,16.0,11.0,14.0,153.0,0.0,28
,19.0,,,,85.7,2023-12-04,0.0,0.0,,,,,,*,92.0,12.0,,,71.2,52.0,JAX,,,6.0,"W, 34-31 (OT)",,,12.0,0.0,0.0,,2.0,0.0,,CIN,7.0,@,13.0,3.6,,8.2,,,7.0,68.0,49.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,8.0,16.0,11.0,161.0,0.0,28
,21.0,,,,75.0,2023-12-10,0.0,0.0,,,,,,*,93.0,13.0,,,63.3,38.0,IND,,,3.0,"W, 34-14",,,13.0,0.0,0.0,,1.0,0.0,,CIN,4.0,,14.0,3.8,,15.3,,,11.5,79.0,46.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,19.0,8.0,16.0,180.0,0.0,28
,10.0,,,,100.0,2023-12-16,0.0,0.0,,,,,,*,94.0,14.0,,,70.0,49.0,MIN,,,3.0,"W, 27-24 (OT)",,,14.0,0.0,0.0,,1.0,0.0,,CIN,3.0,,15.0,4.7,,4.7,,,4.7,47.0,14.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,21.0,19.0,8.0,201.0,0.0,28
,11.0,,,,50.0,2023-12-23,0.0,0.0,,,,,,*,95.0,15.0,,,59.4,38.0,PIT,,,2.0,"L, 11-34",,,15.0,0.0,0.0,,0.0,0.0,,CIN,4.0,@,16.0,3.9,,3.5,,,1.8,43.0,7.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,10.0,21.0,19.0,211.0,0.0,28
,21.0,,,,100.0,2023-12-31,0.0,0.0,,,,,,*,96.0,16.0,,,60.8,45.0,KAN,,,4.0,"L, 17-25",,,16.0,0.0,0.0,,0.0,1.0,,CIN,4.0,@,17.0,3.1,,5.5,,,5.5,65.0,22.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,11.0,10.0,21.0,222.0,0.0,28
,14.0,,,,50.0,2024-01-07,0.0,0.0,,,,,,*,97.0,17.0,,,54.7,35.0,CLE,,,1.0,"W, 31-14",,,17.0,0.0,0.0,,1.0,1.0,,CIN,2.0,,18.0,7.9,,6.0,,,3.0,111.0,6.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,21.0,11.0,10.0,243.0,0.0,28
,30.0,0.0,0.0,,100.0,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,98.0,1.0,0.0,,72.2,57.0,IND,,,3.0,"W, 29-27",,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,HOU,3.0,,1.0,5.3,,6.3,,,6.3,159.0,19.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,14.0,21.0,11.0,257.0,0.0,29
,9.0,0.0,0.0,,60.0,2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,99.0,2.0,0.0,,46.8,29.0,CHI,,,3.0,"W, 19-13",,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,5.0,,2.0,2.8,,8.3,,,5.0,25.0,25.0,0.0,0.0,0.0,,False,mixojo00,2024,mixojo00_2024_gamelog.csv,30.0,14.0,21.0,287.0,0.0,29
,,,,,,2024-09-22,,,,,,,,Inactive,,3.0,,,,,MIN,,,,"L, 7-34",,,2.0,,,,,,,HOU,,,3.0,,,,,,,,,,,,@,True,mixojo00,2024,mixojo00_2024_gamelog.csv,9.0,30.0,14.0,296.0,0.0,29
,,,,,,2024-09-29,,,,,,,,Inactive,,4.0,,,,,JAX,,,,"W, 24-20",,,2.0,,,,,,,HOU,,,4.0,,,,,,,,,,,,,True,mixojo00,2024,mixojo00_2024_gamelog.csv,0.0,9.0,30.0,296.0,1.0,29
,,,,,,2024-10-06,,,,,,,,Inactive,,5.0,,,,,BUF,,,,"W, 23-20",,,2.0,,,,,,,HOU,,,5.0,,,,,,,,,,,,,True,mixojo00,2024,mixojo00_2024_gamelog.csv,0.0,0.0,9.0,296.0,2.0,29
,13.0,0.0,0.0,,66.7,2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,100.0,6.0,0.0,,42.4,28.0,NWE,,,2.0,"W, 41-21",,,3.0,0.0,0.0,0.0,1.0,1.0,0.0,HOU,3.0,,6.0,7.8,,15.0,,,10.0,102.0,30.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,0.0,0.0,0.0,296.0,3.0,29
,25.0,0.0,0.0,,66.7,2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,101.0,7.0,0.0,,65.6,42.0,GNB,,,2.0,"L, 22-24",,,4.0,0.0,0.0,0.0,2.0,0.0,0.0,HOU,3.0,,7.0,4.6,,4.5,,,3.0,115.0,9.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,13.0,0.0,0.0,309.0,2.0,29
,25.0,0.0,0.0,,66.7,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,102.0,8.0,0.0,,76.1,54.0,IND,,,4.0,"W, 23-20",,,5.0,0.0,0.0,0.0,1.0,0.0,0.0,HOU,6.0,,8.0,4.1,,8.0,,,5.3,102.0,32.0,0.0,0.0,0.0,,False,mixojo00,2024,mixojo00_2024_gamelog.csv,25.0,13.0,0.0,334.0,1.0,29
0.0,24.0,1.0,0.0,0.0,,2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,103.0,9.0,0.0,,55.7,44.0,NYJ,,39.6,0.0,"L, 13-21",,,6.0,0.0,0.0,0.0,1.0,0.0,0.0,HOU,0.0,,9.0,4.4,0.0,,,,,106.0,0.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,25.0,25.0,13.0,359.0,0.0,29
,25.0,0.0,0.0,,50.0,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,104.0,10.0,0.0,,76.5,52.0,DET,,,2.0,"L, 23-26",,,7.0,0.0,0.0,0.0,1.0,0.0,0.0,HOU,4.0,,10.0,1.8,,22.0,,,11.0,46.0,44.0,0.0,0.0,0.0,,False,mixojo00,2024,mixojo00_2024_gamelog.csv,24.0,25.0,25.0,383.0,0.0,29
,20.0,0.0,0.0,,50.0,2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,105.0,11.0,0.0,,81.3,52.0,DAL,,,2.0,"W, 34-10",,,8.0,0.0,0.0,0.0,3.0,0.0,0.0,HOU,4.0,,11.0,5.5,,22.0,,,11.0,109.0,44.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,25.0,24.0,25.0,408.0,0.0,29
,14.0,0.0,0.0,,83.3,2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,106.0,12.0,0.0,,76.8,43.0,TEN,,,5.0,"L, 27-32",,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,6.0,,12.0,1.6,,4.6,,,3.8,22.0,23.0,0.0,0.0,0.0,,False,mixojo00,2024,mixojo00_2024_gamelog.csv,20.0,25.0,24.0,428.0,0.0,29
,20.0,0.0,0.0,,66.7,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,107.0,13.0,0.0,,74.6,47.0,JAX,,,4.0,"W, 23-20",,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,HOU,6.0,,13.0,5.1,,4.5,,,3.0,101.0,18.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,14.0,20.0,25.0,442.0,0.0,29
,12.0,0.0,0.0,,83.3,2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,108.0,14.0,0.0,,64.0,32.0,MIA,,,5.0,"W, 20-12",,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,6.0,,15.0,1.9,,6.6,,,5.5,23.0,33.0,0.0,0.0,0.0,,False,mixojo00,2024,mixojo00_2024_gamelog.csv,20.0,14.0,20.0,462.0,0.0,29
,14.0,0.0,0.0,,50.0,2024-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,109.0,15.0,0.0,,66.1,39.0,KAN,,,1.0,"L, 19-27",,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,2.0,,16.0,4.1,,14.0,,,7.0,57.0,14.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,12.0,20.0,14.0,474.0,0.0,29
,9.0,0.0,0.0,,66.7,2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,110.0,16.0,0.0,,48.2,27.0,BAL,,,2.0,"L, 2-31",,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,3.0,,17.0,2.9,,6.5,,,4.3,26.0,13.0,0.0,0.0,0.0,,False,mixojo00,2024,mixojo00_2024_gamelog.csv,14.0,12.0,20.0,488.0,0.0,29
,5.0,0.0,0.0,,100.0,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,111.0,17.0,0.0,,18.3,11.0,TEN,,,1.0,"W, 23-14",,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,1.0,,18.0,4.6,,5.0,,,5.0,23.0,5.0,0.0,0.0,0.0,@,False,mixojo00,2024,mixojo00_2024_gamelog.csv,9.0,14.0,12.0,497.0,0.0,29
0.0,245.0,1.0,0.0,0.0,69.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,62.1,557.0,,,39.6,36.0,8-6,,,,0.0,0.0,0.0,11.0,1.0,0.0,,52.0,,,4.1,0.0,8.6,,,5.9,1016.0,309.0,0.0,0.0,0.0,,False,mixojo00,2024,mixojo00_2024_gamelog.csv,5.0,9.0,14.0,502.0,0.0,29
,14.0,,,,66.7,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,63.0,1.0,,,63.8,37.0,NYG,,,2.0,"W, 40-0",,,1.0,0.0,0.0,,2.0,0.0,,DAL,3.0,@,1.0,5.0,,6.0,,,4.0,70.0,12.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,25.0,,,,87.5,2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,64.0,2.0,,,64.4,56.0,NYJ,,,7.0,"W, 30-10",,,2.0,0.0,0.0,,0.0,0.0,,DAL,8.0,,2.0,2.9,,5.3,,,4.6,72.0,37.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,14.0,0.0,0.0,14.0,0.0,28
,23.0,,,,100.0,2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,65.0,3.0,,,86.4,70.0,ARI,,,3.0,"L, 16-28",,,3.0,0.0,0.0,,0.0,0.0,,DAL,3.0,@,3.0,5.3,,-0.3,,,-0.3,122.0,-1.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,25.0,14.0,0.0,39.0,0.0,28
,11.0,,,,100.0,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,66.0,4.0,,,52.9,37.0,NWE,,,3.0,"W, 38-3",,,4.0,0.0,0.0,,0.0,0.0,,DAL,3.0,,4.0,4.3,,4.3,,,4.3,47.0,13.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,23.0,25.0,14.0,62.0,0.0,28
,8.0,,,,80.0,2023-10-08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,67.0,5.0,,,69.4,34.0,SFO,,,4.0,"L, 10-42",,,5.0,0.0,0.0,,0.0,0.0,,DAL,5.0,@,5.0,3.6,,8.8,,,7.0,29.0,35.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,11.0,23.0,25.0,73.0,0.0,28
,15.0,,,,85.7,2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,68.0,6.0,,,79.7,51.0,LAC,,,6.0,"W, 20-17",,,6.0,0.0,0.0,,0.0,0.0,,DAL,7.0,@,6.0,2.0,,13.3,,,11.4,30.0,80.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,8.0,11.0,23.0,81.0,0.0,28
,12.0,,,,100.0,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,69.0,7.0,,,64.6,42.0,LAR,,,1.0,"W, 43-20",,,7.0,0.0,0.0,,0.0,0.0,,DAL,1.0,,8.0,4.4,,2.0,,,2.0,53.0,2.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,15.0,8.0,11.0,96.0,0.0,28
,12.0,,,,60.0,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,70.0,8.0,,,77.3,58.0,PHI,,,3.0,"L, 23-28",,,8.0,0.0,0.0,,0.0,0.0,,DAL,5.0,@,9.0,4.3,,4.0,,,2.4,51.0,12.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,12.0,15.0,8.0,108.0,0.0,28
,15.0,,,,,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,71.0,9.0,,,69.2,54.0,NYG,,,0.0,"W, 49-17",,,9.0,0.0,0.0,,0.0,0.0,,DAL,0.0,,10.0,3.7,,,,,,55.0,0.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,12.0,12.0,15.0,120.0,0.0,28
,12.0,,,,80.0,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,72.0,10.0,,,62.5,45.0,CAR,,,4.0,"W, 33-10",,,10.0,0.0,0.0,,1.0,0.0,,DAL,5.0,@,11.0,5.1,,4.8,,,3.8,61.0,19.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,15.0,12.0,12.0,135.0,0.0,28
,13.0,,,,100.0,2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,73.0,11.0,,,75.9,41.0,WAS,,,6.0,"W, 45-10",,,11.0,0.0,0.0,,1.0,0.0,,DAL,6.0,,12.0,6.1,,4.0,,,4.0,79.0,24.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,12.0,15.0,12.0,147.0,0.0,28
,20.0,,,,75.0,2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,74.0,12.0,,,77.5,69.0,SEA,,,3.0,"W, 41-35",,,12.0,0.0,0.0,,1.0,0.0,,DAL,4.0,,13.0,3.4,,5.0,,,3.8,68.0,15.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,13.0,12.0,15.0,160.0,0.0,28
,16.0,,,,87.5,2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,75.0,13.0,,,72.0,59.0,PHI,,,7.0,"W, 33-13",,,13.0,0.0,0.0,,0.0,0.0,,DAL,8.0,,14.0,3.7,,5.3,,,4.6,59.0,37.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,20.0,13.0,12.0,180.0,0.0,28
,11.0,,,,66.7,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,76.0,14.0,,,71.9,41.0,BUF,,,2.0,"L, 10-31",,,14.0,0.0,0.0,,0.0,0.0,,DAL,3.0,@,15.0,4.7,,2.5,,,1.7,52.0,5.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,16.0,20.0,13.0,196.0,0.0,28
,12.0,,,,100.0,2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,77.0,15.0,,,69.7,46.0,MIA,,,1.0,"L, 20-22",,,15.0,0.0,0.0,,0.0,0.0,,DAL,1.0,@,16.0,3.2,,5.0,,,5.0,38.0,5.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,11.0,16.0,20.0,207.0,0.0,28
,16.0,,,,33.3,2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,78.0,16.0,,,84.6,55.0,DET,,,1.0,"W, 20-19",,,16.0,3.8,1.0,,0.0,0.0,,DAL,3.0,,17.0,3.1,,0.0,,,0.0,49.0,0.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,12.0,11.0,16.0,219.0,0.0,28
,17.0,,,,100.0,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,79.0,17.0,,,56.9,41.0,WAS,,,2.0,"W, 38-10",,,17.0,0.0,0.0,,1.0,0.0,,DAL,2.0,@,18.0,4.1,,8.0,,,8.0,70.0,16.0,0.0,,,,False,pollto00,2023,pollto00_2023_gamelog.csv,16.0,12.0,11.0,235.0,0.0,28
,16.0,,,,75.0,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,80.0,1.0,,,60.9,39.0,CHI,,,3.0,"L, 17-24",,,1.0,0.0,0.0,,1.0,0.0,,TEN,4.0,,1.0,5.1,,4.0,,,3.0,82.0,12.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,17.0,16.0,12.0,252.0,0.0,29
,17.0,,,,83.3,2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,81.0,2.0,,,66.7,44.0,NYJ,,,5.0,"L, 17-24",,,2.0,0.0,0.0,,0.0,0.0,,TEN,6.0,,2.0,3.6,,8.0,,,6.7,62.0,40.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,16.0,17.0,16.0,268.0,0.0,29
,6.0,,,,75.0,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,82.0,3.0,,,63.0,34.0,GNB,,,3.0,"L, 14-30",,,3.0,0.0,0.0,,0.0,0.0,,TEN,4.0,,3.0,2.3,,5.0,,,3.8,14.0,15.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,17.0,16.0,17.0,285.0,0.0,29
,22.0,,,,100.0,2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,83.0,4.0,,,60.0,39.0,MIA,,,2.0,"W, 31-12",,,4.0,0.0,0.0,,1.0,0.0,,TEN,2.0,,4.0,4.0,,10.0,,,10.0,88.0,20.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,6.0,17.0,16.0,291.0,0.0,29
,17.0,,,,100.0,2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,84.0,5.0,,,74.1,43.0,IND,,,3.0,"L, 17-20",,,5.0,0.0,0.0,,1.0,0.0,,TEN,3.0,,6.0,5.5,,-1.7,,,-1.7,93.0,-5.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,22.0,6.0,17.0,313.0,0.0,29
,16.0,,,,33.3,2024-10-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,*,85.0,6.0,,,89.0,65.0,BUF,,,2.0,"L, 10-34",,,6.0,0.0,0.0,,0.0,0.0,,TEN,6.0,,7.0,3.8,,2.0,,,0.7,61.0,4.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,17.0,22.0,6.0,330.0,0.0,29
,20.0,,,,75.0,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,86.0,7.0,,,81.6,62.0,DET,,,3.0,"L, 14-52",,,7.0,0.0,0.0,,0.0,0.0,,TEN,4.0,,8.0,4.7,,7.7,,,5.8,94.0,23.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,16.0,17.0,22.0,346.0,0.0,29
,28.0,,,,100.0,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,87.0,8.0,,,85.7,66.0,NWE,,,3.0,"W, 20-17 (OT)",,,8.0,0.0,0.0,,0.0,0.0,,TEN,3.0,,9.0,4.6,,8.7,,,8.7,128.0,26.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,20.0,16.0,17.0,366.0,0.0,29
,9.0,,,,100.0,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,88.0,9.0,,,53.7,29.0,LAC,,,4.0,"L, 17-27",,,9.0,0.0,0.0,,0.0,0.0,,TEN,4.0,,10.0,4.9,,4.8,,,4.8,44.0,19.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,28.0,20.0,16.0,394.0,0.0,29
,9.0,,,,50.0,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,89.0,10.0,,,62.7,37.0,MIN,,,2.0,"L, 13-23",,,10.0,0.0,0.0,,0.0,0.0,,TEN,4.0,,11.0,1.7,,7.0,,,3.5,15.0,14.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,9.0,28.0,20.0,403.0,0.0,29
,24.0,,,,60.0,2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,90.0,11.0,,,94.0,63.0,HOU,,,3.0,"W, 32-27",,,11.0,0.0,0.0,,1.0,0.0,,TEN,5.0,,12.0,5.0,,3.3,,,2.0,119.0,10.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,9.0,9.0,28.0,412.0,0.0,29
,8.0,,,,66.7,2024-12-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,91.0,12.0,,,72.7,40.0,WAS,,,4.0,"L, 19-42",,,12.0,0.0,0.0,,0.0,0.0,,TEN,6.0,,13.0,4.4,,8.3,,,5.5,35.0,33.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,24.0,9.0,9.0,436.0,0.0,29
,21.0,,,,100.0,2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,92.0,13.0,,,62.5,40.0,JAX,,,2.0,"L, 6-10",,,13.0,0.0,0.0,,0.0,0.0,,TEN,2.0,,14.0,4.9,,11.0,,,11.0,102.0,22.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,8.0,24.0,9.0,444.0,0.0,29
,17.0,,,,,2024-12-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,93.0,14.0,,,44.3,31.0,CIN,,,0.0,"L, 27-37",,,14.0,0.0,0.0,,1.0,0.0,,TEN,0.0,,15.0,2.6,,,,,,45.0,0.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,21.0,8.0,24.0,465.0,0.0,29
,8.0,,,,50.0,2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,94.0,15.0,,,39.3,24.0,IND,,,2.0,"L, 30-38",,,15.0,0.0,0.0,,0.0,0.0,,TEN,4.0,,16.0,4.4,,2.5,,,1.3,35.0,5.0,0.0,,,@,False,pollto00,2024,pollto00_2024_gamelog.csv,17.0,21.0,8.0,482.0,0.0,29
,,,,,,2024-12-29,,,,,,,,Inactive,,16.0,,,,,JAX,,,,"L, 13-20",,,15.0,,,,,,,TEN,,,17.0,,,,,,,,,,,,@,True,pollto00,2024,pollto00_2024_gamelog.csv,8.0,17.0,21.0,490.0,0.0,29
,22.0,,,,,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,95.0,17.0,,,72.6,45.0,HOU,,,0.0,"L, 14-23",,,16.0,0.0,0.0,,0.0,0.0,,TEN,0.0,,18.0,2.8,,,,,,62.0,0.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,0.0,8.0,17.0,490.0,1.0,29
,260.0,,,,71.9,,0.0,0.0,0.0,2.0,1.0,0.0,2.0,,,,,,68.4,701.0,,,,41.0,3-13,,,,0.0,0.0,,5.0,0.0,,,57.0,,,4.2,,5.8,,,4.2,1079.0,238.0,0.0,,,,False,pollto00,2024,pollto00_2024_gamelog.csv,22.0,0.0,8.0,512.0,1.0,29
,10.0,,,,100.0,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,1.0,1.0,,,63.5,33.0,CAR,0.0,,6.0,"W, 24-10",0.0,,1.0,0.0,0.0,,0.0,1.0,,ATL,6.0,,1.0,5.6,,4.5,,,4.5,56.0,27.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,19.0,,,,80.0,2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,2.0,2.0,,,72.0,59.0,GNB,0.0,,4.0,"W, 25-24",0.0,,2.0,0.0,0.0,,0.0,0.0,,ATL,5.0,,2.0,6.5,,12.0,,,9.6,124.0,48.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,10.0,0.0,0.0,10.0,0.0,28
,10.0,,,,66.7,2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,3.0,3.0,,,80.6,54.0,DET,0.0,,4.0,"L, 6-20",0.0,,3.0,0.0,0.0,,0.0,0.0,,ATL,6.0,@,3.0,3.3,,6.8,,,4.5,33.0,27.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,19.0,10.0,0.0,29.0,0.0,28
,14.0,,,,100.0,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,4.0,4.0,,,75.9,44.0,JAX,0.0,,5.0,"L, 7-23",0.0,,4.0,0.0,0.0,,0.0,0.0,,ATL,5.0,@,4.0,7.5,,6.4,,,6.4,105.0,32.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,10.0,19.0,10.0,39.0,0.0,28
